imdb_rating,languages,movieId,plot,poster,released,runtime,title
4.2,English,78893,"Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom.",https://image.tmdb.org/t/p/w440_and_h660_face/zgwRTYWEEPivTwjB9S03HtmMcbM.jpg,2010-07-01,103,"Last Airbender, The"
7.8,French,78903,"In Uruguay in the early 1970s, an official of the US Agency for International Development (a group used as a front for training foreign police in counterinsurgency methods) is kidnapped by ...",https://image.tmdb.org/t/p/w440_and_h660_face/yEH5yjGFgcEmS36XhFzIblQF0fJ.jpg,1973-02-08,120,State of Siege (État de siège)
5.9,English,78967,A shipwrecked survivor discovers a remote island with a mad scientist.,https://image.tmdb.org/t/p/w440_and_h660_face/q5kWAWxb3eWCkxFNT6WCipAnpQe.jpg,1977-07-13,99,"Island of Dr. Moreau, The"
8.4,English,79006,"An in-depth making of documentary about the original Star Wars trilogy, covering the productions of the three films and their impact on popular culture.",https://image.tmdb.org/t/p/w440_and_h660_face/810Eh3g0bRL8u6iActU9lGg6pc5.jpg,2004-09-20,151,Empire of Dreams: The Story of the 'Star Wars' Trilogy
8.6,English,79008,"In this never-before-seen Director's Cut, the doors of the world's imagination are thrown wide open and the boys of South Park are transported to a magical realm in their greatest odyssey ever.",https://image.tmdb.org/t/p/w440_and_h660_face/eENI0WN2AAuQWfPmQupzMD6G4gV.jpg,2008-03-11,67,South Park: Imaginationland
7.4,English,79029,"In this visual essay style documentary, intimate audio of journalist Michael Azerrad's interviews with Kurt Cobain is played over more recently photographed footage of Cobain's Washington state homes and haunts.",https://image.tmdb.org/t/p/w440_and_h660_face/jaWSn4GllRjZRWHd7DiqD4iJH7M.jpg,2007-10-03,96,Kurt Cobain About a Son
6.4,English,79057,A group of elite warriors are hunted by members of a merciless alien race known as Predators.,https://image.tmdb.org/t/p/w440_and_h660_face/gsnUhWMYLSD8VZS7nrMT9mj9BYr.jpg,2010-07-09,107,Predators
7.7,English,79091,"When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.",https://image.tmdb.org/t/p/w440_and_h660_face/wqtH95Ri9Au2euC4p86lLoFCJQk.jpg,2010-07-09,95,Despicable Me
8.8,English,79132,"A thief, who steals corporate secrets through use of dream-sharing technology, is given the inverse task of planting an idea into the mind of a CEO.",https://image.tmdb.org/t/p/w440_and_h660_face/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg,2010-07-16,148,Inception
6,English,79134,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",https://image.tmdb.org/t/p/w440_and_h660_face/cQGM5k1NtU85n4TUlrOrwijSCcm.jpg,2010-06-25,102,Grown Ups
4.5,English,79136,Two couples roll their truck in the desert 80 miles away from anywhere.,,2010-06-22,91,Thirst
6.1,English,79139,Master sorcerer Balthazar Blake must find and train Merlin's descendant to defeat dark sorceress Morgana le Fey.,https://image.tmdb.org/t/p/w440_and_h660_face/kffWPQfYLkjsoYEBlFpzqVoTfCV.jpg,2010-07-14,109,"Sorcerer's Apprentice, The"
6.1,English,79163,"SWEDISH AUTO is the dramatic story of a small-town mechanic who voyeuristically observes life from the shadows. When he discovers that a young woman is similarly watching him, he is ...",https://image.tmdb.org/t/p/w440_and_h660_face/3tU4FwB57wDnMmU3bPQsOq8S7Fc.jpg,2006-06-27,97,Swedish Auto
6.3,English,79185,A young woman gets mixed up with a disgraced spy who is trying to clear his name.,https://image.tmdb.org/t/p/w440_and_h660_face/a7JmOBMNj5erYTgt4u1mQgvHItu.jpg,2010-06-23,109,Knight and Day
6.6,English,79203,"An extravagant, exotic and moving look at Rembrandt's romantic and professional life, and the controversy he created by the identification of a murderer in the painting 'The Night Watch'.",https://image.tmdb.org/t/p/w440_and_h660_face/vcwa1RqvoYLQIKOA4EjjPNhrkJx.jpg,2007-11-02,134,Nightwatching
6.2,English,79224,"Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master.",https://image.tmdb.org/t/p/w440_and_h660_face/tAMQREOoztvluqrfHiGHFVfB04B.jpg,2010-06-11,140,"Karate Kid, The"
7.1,English,79242,Two children conceived by artificial insemination bring their biological father into their non-traditional family life.,https://image.tmdb.org/t/p/w440_and_h660_face/xQ5XqZc82dDCcGjxY7voRKjhaKQ.jpg,2010-07-30,106,"Kids Are All Right, The"
5.3,Serbian,79251,"An aging porn star agrees to participate in an art film in order to make a clean break from the business, only to discover that he has been drafted into making a pedophilia and necrophilia themed snuff film.",https://image.tmdb.org/t/p/w440_and_h660_face/6yz85ZlErBTwuIf3mGVjs0WsbSw.jpg,2012-01-21,104,"Serbian Film, A (Srpski film)"
6,English,79259,"Three teenagers go on a wild weekend of drink, drugs, shop-lifting and stealing cars that quickly spins beyond their control.",https://image.tmdb.org/t/p/w440_and_h660_face/k1J2fGFtk4OHcaK5gNFM2iPXLrg.jpg,2010-04-23,86,Cherrybomb
8,English,79274,"There's a mystery afoot in Gotham City, and Batman must go toe-to-toe with a mysterious vigilante, who goes by the name of Red Hood. Subsequently, old wounds reopen and old, once buried memories come into the light.",https://image.tmdb.org/t/p/w440_and_h660_face/dEujs48u3n4cmh15ITtHHDFxSaS.jpg,2010-07-27,75,Batman: Under the Red Hood
6.4,English,79293,A CIA agent goes on the run after a defector accuses her of being a Russian spy.,https://image.tmdb.org/t/p/w440_and_h660_face/ppXyhOe8UCEOrBRSYqE3SkHwrcR.jpg,2010-07-23,100,Salt
,,79299,,,,,"No. 1 Ladies' Detective Agency, The"
7.2,English,79318,"Jack Rebney is the most famous man you've never heard of - after cursing his way through a Winnebago sales video, Rebney's outrageously funny outtakes became an underground sensation and ...",https://image.tmdb.org/t/p/w440_and_h660_face/o04olQgmUkkESiiECJhXLXZsIIw.jpg,2009-03-14,85,Winnebago Man
7.9,English,79357,"A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible.",https://image.tmdb.org/t/p/w440_and_h660_face/qNkIONc4Rgmzo23ph7qWp9QfVnW.jpg,2013-09-26,141,Mr. Nobody
5.9,English,79428,"When he finds out that his work superiors host a dinner celebrating the idiocy of their guests, a rising executive questions it when he's invited, just as he befriends a man who would be the perfect guest.",https://image.tmdb.org/t/p/w440_and_h660_face/djwkUFhkM81gIsI9ZZ7I6ajZAKY.jpg,2010-07-30,114,Dinner for Schmucks
7.5,Dutch,79469,"A surreal black comedy set in a decrepit 1960's housing development. When his mother is drawn into sainthood and the resulting frustrations of his father become too difficult to manage, ...",https://image.tmdb.org/t/p/w440_and_h660_face/urIKSwOoTez21y0kIkRRu0oSrgJ.jpg,1992-04-17,108,"Northerners, The (De noorderlingen)"
7.6,Cantonese,79553,Centering on Ip Man's migration to Hong Kong in 1949 as he attempts to propagate his discipline of Wing Chun martial arts.,https://image.tmdb.org/t/p/w440_and_h660_face/aC5nwtbadmJqvl4eVCJPno16Mx5.jpg,2010-04-29,108,Ip Man 2
6.5,English,79588,"Charlie's brother, Sam dies in a car crash that Charlie survives. Charlie is given the gift of seeing his dead brother but when the girl he fell in love with's life is at risk he must choose between his girlfriend and his brother.",https://image.tmdb.org/t/p/w440_and_h660_face/1BNEw9dZJA9bK3bSaAF3OFqDfjT.jpg,2010-07-30,99,Charlie St. Cloud
6.4,English,79590,"In New York City, a single mom captivates her new neighbor, a much younger man.",https://image.tmdb.org/t/p/w440_and_h660_face/pdqn7tXVP0xDPE4sg333gqa2Dis.jpg,2009-09-16,95,"Rebound, The"
6.6,English,79592,Two mismatched New York City detectives seize an opportunity to step up like the city's top cops whom they idolize -- only things don't quite go as planned.,https://image.tmdb.org/t/p/w440_and_h660_face/gEz6vvd9zX1sa4e76qNMxawncX0.jpg,2010-08-06,107,"Other Guys, The"
,,79677,,https://image.tmdb.org/t/p/w440_and_h660_face/Ah1TSaZ7r5dJqeXPUHWQYC9tYuU.jpg,,,"Two Escobars, The"
7.2,English,79686,A kaleidoscopic journey into the parallel musical universe of cult music festival All Tomorrow's Parties.,https://image.tmdb.org/t/p/w440_and_h660_face/n8Y5ZVsA7JheaFLLW6xuDbr0fIY.jpg,2009-03-14,82,All Tomorrow's Parties
6.5,English,79695,A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.,https://image.tmdb.org/t/p/w440_and_h660_face/8tb3x0rYBGkgOTh1dCXPpmikp1V.jpg,2010-08-13,103,"Expendables, The"
7.5,English,79702,Scott Pilgrim must defeat his new girlfriend's seven evil exes in order to win her heart.,https://image.tmdb.org/t/p/w440_and_h660_face/g5IoYeudx9XBEfwNL0fHvSckLBz.jpg,2010-08-13,112,Scott Pilgrim vs. the World
7.3,English,79720,A seventeen year-old navigates his survival amongst an explosive criminal family and the detective who thinks he can save him.,https://image.tmdb.org/t/p/w440_and_h660_face/uSpQo4LZgvDaeRUTkYumlI1JqDa.jpg,2010-06-03,113,Animal Kingdom
6.4,English,79796,A splinter group of Roman soldiers fight for their lives behind enemy lines after their legion is decimated in a devastating guerrilla attack.,https://image.tmdb.org/t/p/w440_and_h660_face/ePiabUJVmHSwXtW5t98bn7G2wxo.jpg,2010-07-30,97,Centurion
7,English,79824,"A look at one year in the life of four babies from around the world, from Mongolia to Namibia to San Francisco to Tokyo.",https://image.tmdb.org/t/p/w440_and_h660_face/ngsTjSZ68UuWuVax7BDJcC9FxSR.jpg,2010-05-07,79,Babies (Bébé(s))
6,English,79868,"Jamie Morgan, a young man with a large heart-shaped birthmark on his face, discovers that there are demons on the streets of East London.",https://image.tmdb.org/t/p/w440_and_h660_face/3kRaWKYqtx9nyqcIkdTf58igzVb.jpg,2010-11-19,114,Heartless
5.5,English,79879,"After a sudden underwater tremor sets free scores of the prehistoric man-eating fish, an unlikely group of strangers must band together to stop themselves from becoming fish food for the area's new razor-toothed residents.",https://image.tmdb.org/t/p/w440_and_h660_face/lMLS2OFBbNYMSB1ZbVp4q2S4zTU.jpg,2010-08-20,88,Piranha (Piranha 3D)
6.5,English,79946,"A seemingly perfect family moves into a suburban neighborhood, but when it comes to the truth as to why they're living there, they don't exactly come clean with their neighbors.",https://image.tmdb.org/t/p/w440_and_h660_face/d8APuZad4Hk44KexLgthxGMTqE7.jpg,2010-04-23,96,"Joneses, The"
4.8,Mandarin,80026,Jin Kazama witnesses the death of his mother Jun by Tekken in the slums known as Anvil. After finding a Tekken ID he decides to seek out vengeance for his mother's death.,https://image.tmdb.org/t/p/w440_and_h660_face/1xO2LirDZstkqZic1FwfK6GJIHH.jpg,2010-03-20,92,Tekken
7.1,Japanese,80083,"In order to wish for immortality and avenge his father, Garlic Jr. collects the dragon balls, kidnapping Goku's son Gohan in the process. Goku, Kami, Piccolo, and Krillin unite to rescue ...",https://image.tmdb.org/t/p/w440_and_h660_face/ywtyEDTM2YO7qod7USNNwhrAfvA.jpg,1989-07-15,41,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese)
6.3,English,80126,An assassin hides out in Italy for one last assignment.,https://image.tmdb.org/t/p/w440_and_h660_face/kvljIDnRqkXU2QnpLrdiN0GAam1.jpg,2010-09-01,105,"American, The"
6.1,English,80166,"Seven years after the fact, a man comes to the realization that he was the sperm donor for his best friend's boy.",https://image.tmdb.org/t/p/w440_and_h660_face/g0Ll7tDEiOguvG1NojvumPeWQX2.jpg,2010-08-20,101,"Switch, The"
7.7,English,80185,An exploration of the fracking petroleum extraction industry and the serious environmental consequences involved.,https://image.tmdb.org/t/p/w440_and_h660_face/4rB9zKbTPPWJUdyguwJvevRGWf9.jpg,2011-01-17,107,GasLand
7.4,English,80217,Documentary about notorious punk rock performer GG Allin.,https://image.tmdb.org/t/p/w440_and_h660_face/w1T4esiFG65dH5iacHn6rMYf9zy.jpg,,90,Hated
6.7,English,80219,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",https://image.tmdb.org/t/p/w440_and_h660_face/dzUx0proCsbHdI1Es4q0oUBpzaZ.jpg,2010-09-03,105,Machete
6.4,English,80241,A romantic comedy centered on a guy and a gal who try to keep their love alive as they shuttle back and forth between New York and San Francisco to see one another.,https://image.tmdb.org/t/p/w440_and_h660_face/tTllmSew3nsizpzWNWKUkOuANhm.jpg,2010-09-03,102,Going the Distance
6.9,English,80346,Biography of Frederic Chopin.,https://image.tmdb.org/t/p/w440_and_h660_face/e3yui8x48zwRIGsufJ5esGt16kk.jpg,1945-01-18,113,"Song to Remember, A"
3.5,English,80350,"A spoof of vampire-themed movies, where teenager Becca finds herself torn between two boys. As she and her friends wrestle with a number of different dramas, everything comes to a head at their prom.",https://image.tmdb.org/t/p/w440_and_h660_face/ksPKfoXovAiFnBktkCBefsRQ8a1.jpg,2010-08-18,82,Vampires Suck
5.9,English,80363,"While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",https://image.tmdb.org/t/p/w440_and_h660_face/7p2beQaAi3H34lYB95ea2W7oxKh.jpg,2010-09-10,97,Resident Evil: Afterlife
7.7,English,80463,"Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, but is later sued by two brothers who claimed he stole their idea, and the co-founder who was later squeezed out of the business.",https://image.tmdb.org/t/p/w440_and_h660_face/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg,2010-10-01,120,"Social Network, The"
7.6,English,80489,"As he plans his next job, a longtime thief tries to balance his feelings for a bank manager connected to one of his earlier heists, as well as the FBI agent looking to bring him and his crew down.",https://image.tmdb.org/t/p/w440_and_h660_face/3nf5gRs6XvHCTF96cfkbslKCx2H.jpg,2010-09-17,125,"Town, The"
7.1,English,80549,A clean-cut high school student relies on the school's rumor mill to advance her social and financial standing.,https://image.tmdb.org/t/p/w440_and_h660_face/pYeY5lBudgWAunG4qlsWCA3PlxM.jpg,2010-09-17,92,Easy A
5.7,English,80551,"A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to find herself.",https://image.tmdb.org/t/p/w440_and_h660_face/9Hgiv1UEIjc8VwtOmFBCFzMs0er.jpg,2010-08-13,133,Eat Pray Love
6.8,English,80553,"As Allen Ginsberg talks about his life and art, his most famous poem is illustrated in animation while the obscenity trial of the work is dramatized.",https://image.tmdb.org/t/p/w440_and_h660_face/7d9RIBkt6qIEG1AqFsYLuXn0VM7.jpg,2010-08-27,84,Howl
6.2,English,80572,Documenting Joaquin Phoenix's transition from the acting world to a career as an aspiring rapper.,https://image.tmdb.org/t/p/w440_and_h660_face/pUGDwL3bo0fWoaZGeTGgkP1Tuuz.jpg,2010-09-16,108,I'm Still Here
6.9,Swedish,80584,"A Swedish gay couple adopt what they think is an 18-month-old orphan, only to meet their new son, a 15-year-old homophobic delinquent.",https://image.tmdb.org/t/p/w440_and_h660_face/zFHcajKXeiPVOArumZOqjFYDx1T.jpg,2008-09-12,103,"Patrik Age 1.5 (Patrik 1,5)"
7.7,English,80586,Two eighth-graders start to have feelings for each other despite being total opposites. Based on the novel Flipped by Wendelin Van Draanen.,https://image.tmdb.org/t/p/w440_and_h660_face/8CfXNu3U9Io1FA6Qx9tC9CxVEPW.jpg,2010-09-10,90,Flipped
6.3,English,80590,"Now out of prison but still disgraced by his peers, Gordon Gekko works his future son-in-law, an idealistic stock broker, when he sees an opportunity to take down a Wall Street enemy and rebuild his empire.",https://image.tmdb.org/t/p/w440_and_h660_face/38Rd4xzCKNeTyWBmXgqBgCk7FEd.jpg,2010-09-24,133,Wall Street: Money Never Sleeps
8.9,English,80599,"A series about the life, career and works of the movie comedy genius.",,1987-09-30,160,Buster Keaton: A Hard Act to Follow
7,English,80615,"When a young owl is abducted by an evil Owl army, he must escape with new-found friends and seek the legendary Guardians to stop the menace.",https://image.tmdb.org/t/p/w440_and_h660_face/zKY2nJPozrItOsSCkjgY7QPkLrE.jpg,2010-09-24,97,Legend of the Guardians: The Owls of Ga'Hoole
7.2,English,80693,A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,https://image.tmdb.org/t/p/w440_and_h660_face/jAIoL0275PFrx9jrmneWAqmBvtD.jpg,2010-10-08,101,It's Kind of a Funny Story
7.7,Dutch,80717,"An extremely weird comedy revolving around the life of 31- year-old Abel, who has never left home (literally). After failing with doctors and psychiatrists, Abel's father Victor brings home...",https://image.tmdb.org/t/p/w440_and_h660_face/sPFbXoTXolVS1HeUwprnT06toLh.jpg,1991-08-02,100,Voyeur (Abel)
6.6,English,80727,"Chronicles Jack Harris, one of the pioneers of internet commerce, as he wrestles with his morals and struggles not to drown in a sea of conmen, mobsters, drug addicts, and pornstars.",https://image.tmdb.org/t/p/w440_and_h660_face/l56cv8FczzEk4pe3W8BHiRNCC05.jpg,2010-08-06,105,Middle Men
6.1,English,80736,"In an abandoned house in Poughkeepsie, New York murder investigators uncover hundreds of tapes showing decades of a serial killer's work.",https://image.tmdb.org/t/p/w440_and_h660_face/8ppkhu3pO3fnXr05YeE7ryKloVd.jpg,2009-01-30,86,"Poughkeepsie Tapes, The"
6.6,English,80748,In Victorian England a bored young girl dreams that she has entered a fantasy world called Wonderland populated by even more fantastic characters.,https://image.tmdb.org/t/p/w440_and_h660_face/fJpgXzFpYSmtIs6GB0zLMOAkOu.jpg,1933-12-22,76,Alice in Wonderland
7.2,English,80831,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.,https://image.tmdb.org/t/p/w440_and_h660_face/rgNb9nwPKwV45c5PTvFqFmpzGt0.jpg,2010-10-01,116,Let Me In
7.2,English,80839,"Penny Chenery Tweedy and colleagues guide her long-shot but precocious stallion to set, in 1973, the unbeaten record for winning the Triple Crown.",https://image.tmdb.org/t/p/w440_and_h660_face/9bpAR3ALEfaqosxbi9zpuv9FH7F.jpg,2010-10-08,123,Secretariat
6.1,English,80844,A supernatural drama about grief.,https://image.tmdb.org/t/p/w440_and_h660_face/g0zCELYfBfSv8TOGC13buABVN53.jpg,2010-01-29,87,Lake Mungo
6.3,English,80846,A group of people are trapped in an elevator and the Devil is mysteriously amongst them.,https://image.tmdb.org/t/p/w440_and_h660_face/aivXPSi53H95BoUa5njEYso389s.jpg,2010-09-17,80,Devil
5.8,English,80858,"When a young woman realizes her brother is about to marry the girl who bullied her in high school, she sets out to expose the fiancée's true colors.",https://image.tmdb.org/t/p/w440_and_h660_face/9qI5JE6yjmtakTankuDOMZ1vgEx.jpg,2010-09-24,105,You Again
6.6,English,80860,Two single adults become caregivers to an orphaned girl when their mutual best friends die in an accident.,https://image.tmdb.org/t/p/w440_and_h660_face/zLzS2aOqKsS0QvEaY6SfBw4VBqh.jpg,2010-10-08,114,Life as We Know It
7.1,English,80862,Young filmmakers document their colleague's budding online friendship with a young woman and her family which leads to an unexpected series of discoveries.,https://image.tmdb.org/t/p/w440_and_h660_face/xgRRIsixDDENbZSnoxlx8LEQDLa.jpg,2010-10-01,87,Catfish
6.3,English,80864,Sally's parents' marriage breaks up when her father undergoes a mid-life crisis and impulsively weds a prostitute as Sally's own marriage also begins to disintegrate.,https://image.tmdb.org/t/p/w440_and_h660_face/2nou3MzgR1bKdgtYq4EwA3Zndr9.jpg,2010-10-22,98,You Will Meet a Tall Dark Stranger
8.3,English,80906,Takes a closer look at what brought about the financial meltdown.,https://image.tmdb.org/t/p/w440_and_h660_face/zO0tjRnh9x2KuQWd7KhzdxbYaDN.jpg,2010-11-12,105,Inside Job
6.4,English,80917,Six years after Earth has suffered an alien invasion a cynical journalist agrees to escort a shaken American tourist through an infected zone in Mexico to the safety of the US border.,https://image.tmdb.org/t/p/w440_and_h660_face/lH6oWfGjwnM81Nzu8vipx9OfPmv.jpg,2010-12-03,94,Monsters
7.2,English,80969,"The lives of three friends, from their early school days into young adulthood.",https://image.tmdb.org/t/p/w440_and_h660_face/8F0r5ng9Fp60OhzQfR5v33fppq.jpg,2010-10-15,103,Never Let Me Go
7.5,English,81018,"A French illusionist finds himself out of work and travels to Scotland, where he meets a young woman. Their ensuing adventure changes both their lives forever.",https://image.tmdb.org/t/p/w440_and_h660_face/Ac2tNYW9sRaOhmtMJQuhf2mvo00.jpg,2011-02-11,80,"Illusionist, The (L'illusionniste)"
6.8,German,81054,"Unusual gangster story, in which a small-time pimp Franz, who is torn between his mistress and Bruno the gangster sent after him by the syndicate that he has refused to join. Things are ...",https://image.tmdb.org/t/p/w440_and_h660_face/s18CyCSJ86b7Ojz8dikkrszKy3D.jpg,1970-01-16,88,Love Is Colder Than Death (Liebe ist kälter als der Tod)
5.7,English,81083,A sci-fi story centered on the sexual awakening of a group of college students.,https://image.tmdb.org/t/p/w440_and_h660_face/18lrrfNlZjvsZ4ABX8I0BBJOS3m.jpg,2010-10-06,86,Kaboom
5.8,English,81132,"A homicidal car tire, discovering it has destructive psionic power, sets its sights on a desert town once a mysterious woman becomes its obsession.",https://image.tmdb.org/t/p/w440_and_h660_face/y8Bd0twmeLpdbHn2ZBlrhzfddUf.jpg,2010-11-10,82,Rubber
6.5,French,81138,"A doctor seeks revenge by kidnapping, torturing and killing the man who raped and murdered his young daughter.",https://image.tmdb.org/t/p/w440_and_h660_face/eKIDygJ4RoTGBD3dKSRgdcsNZWt.jpg,2010-11-12,105,7 Days (Les 7 jours du talion)
7.1,English,81156,"Johnny Knoxville and company return for the third installment of their TV show spin-off, where dangerous stunts and explicit public displays rule.",https://image.tmdb.org/t/p/w440_and_h660_face/tE9lFSCecv60Rl1DNUMj3urTxda.jpg,2010-10-15,94,Jackass 3D
7.6,English,81158,A year with one platoon in the deadliest valley in Afghanistan.,https://image.tmdb.org/t/p/w440_and_h660_face/62DCMBMJU1ZVezVEawyatpFoJwI.jpg,2010-08-06,93,Restrepo
7.5,English,81191,"Filmmaker Davis Guggenheim reminds us that education statistics have names: Anthony, Francisco, Bianca, Daisy, and Emily, whose stories make up the engrossing foundation of WAITING FOR ...",https://image.tmdb.org/t/p/w440_and_h660_face/l7mRlEi4VCEH7sfgaXX1b6LzsXn.jpg,2010-10-29,111,Waiting for 'Superman'
7.1,English,81229,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last ditch effort to survive and uncover his assailants.",https://image.tmdb.org/t/p/w440_and_h660_face/adHKzS0v29apMxJlKuvAf1ykNnS.jpg,2010-10-15,111,Red
5.7,English,81417,"After experiencing what they think are a series of break-ins, a family sets up security cameras around their home, only to realize that the events unfolding before them are more sinister than they seem.",https://image.tmdb.org/t/p/w440_and_h660_face/rgqe1pPLOdBDN5BJyXu0z0c5n9o.jpg,2010-10-22,91,Paranormal Activity 2
6.5,English,81512,"A drama centered on three people -- a blue-collar American, a French journalist and a London school boy -- who are touched by death in different ways.",https://image.tmdb.org/t/p/w440_and_h660_face/nOy0X8XSmSDOuwV8pqT70WoWHwT.jpg,2010-10-22,129,Hereafter
6.4,English,81516,"Set during the time of the first outbreak of bubonic plague in England, a young monk is given the task of learning the truth about reports of people being brought back to life in a small village.",https://image.tmdb.org/t/p/w440_and_h660_face/gXRERDpyT9s3m2yk6wNmrTWbZfG.jpg,2010-06-11,102,Black Death
5.6,English,81535,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",https://image.tmdb.org/t/p/w440_and_h660_face/qHCZ6LjtmqWDfXXN28TlIC9OppK.jpg,2010-10-29,90,Saw VII 3D - The Final Chapter
6.6,English,81537,High-strung father-to-be Peter Highman is forced to hitch a ride with aspiring actor Ethan Tremblay on a road trip in order to make it to his child's birth on time.,https://image.tmdb.org/t/p/w440_and_h660_face/A0AoOIMjpx6UphAbMZXN02De6ZE.jpg,2010-11-05,95,Due Date
7.6,English,81562,"An adventurous mountain climber becomes trapped under a boulder while canyoneering alone near Moab, Utah and resorts to desperate measures in order to survive.",https://image.tmdb.org/t/p/w440_and_h660_face/dC4OeWxsQBqHEKnoUh9nF7S8Cm6.jpg,2011-01-28,94,127 Hours
7.3,English,81564,"The supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life.",https://image.tmdb.org/t/p/w440_and_h660_face/ozecjGWL47TQ9mKrPg2Y3WTh2UJ.jpg,2010-11-05,95,Megamind
8,English,81591,A committed dancer wins the lead role in a production of Tchaikovsky's Swan Lake only to find herself struggling to maintain her sanity.,https://image.tmdb.org/t/p/w440_and_h660_face/rH19vkjAzCZ0HIUvrgB3rowm68h.jpg,2010-12-17,108,Black Swan
6.8,English,81641,CIA operative Valerie Plame discovers her identity is allegedly leaked by the government as payback for an op-ed article her husband wrote criticizing the Bush administration.,https://image.tmdb.org/t/p/w440_and_h660_face/tX2cafjaDnEOi50xnUIloAc2fp2.jpg,2010-12-03,108,Fair Game
5.3,Italian,81660,"In a post-apocalyptic New York City, a policeman infiltrates the Bronx, which has become a battleground for several murderous street gangs.",https://image.tmdb.org/t/p/w440_and_h660_face/w8s5YdbaXmlaXYaumDxbsuCL3c0.jpg,1983-04-22,89,1990: The Bronx Warriors (1990: I guerrieri del Bronx)
6.8,English,81782,"With an unmanned, half-mile-long freight train barreling toward a city, a veteran engineer and a young conductor race against the clock to prevent a catastrophe.",https://image.tmdb.org/t/p/w440_and_h660_face/uZ1aFZA5qCBUBnmeyNAcip8oRaa.jpg,2010-11-12,98,Unstoppable
6.5,English,81784,An upstart television producer accepts the challenge of reviving a struggling morning show program with warring co-hosts.,https://image.tmdb.org/t/p/w440_and_h660_face/aFRXEoB3QkeHNHYmVGC3uzFSol8.jpg,2010-11-10,107,Morning Glory
7.2,French,81786,"In Tuscany to promote his latest book, a middle-aged British writer meets a French woman who leads him to the village of Lucignano. While there, a chance question reveals something deeper.",https://image.tmdb.org/t/p/w440_and_h660_face/soBvtCR33Gv1j6gXwXOIc3JTlNc.jpg,2011-03-25,106,Certified Copy (Copie conforme)
7.4,English,81788,A married couple's life is turned upside down when the wife is accused of a murder.,https://image.tmdb.org/t/p/w440_and_h660_face/wBaRZ3aHa7qoYTSY0ONbXrXYk4B.jpg,2010-11-19,133,"Next Three Days, The"
7.5,Spanish,81819,"This is the story of Uxbal, a man living in this world, but able to see his death, which guides his every move.",https://image.tmdb.org/t/p/w440_and_h660_face/8cj0Q2uFfpTkCw4gMqqcTBpdoqF.jpg,2011-02-04,148,Biutiful
7.1,Italian,81831,A misanthropic professor returns to his hometown to assist his dying mother.,https://image.tmdb.org/t/p/w440_and_h660_face/10MQjSuqDBNiPtxxO3zBqERw0q3.jpg,2010-01-15,122,"First Beautiful Thing, The (La prima cosa bella)"
7.7,English,81834,"As Harry races against time and evil to destroy the Horcruxes, he uncovers the existence of three most powerful objects in the wizarding world: the Deathly Hallows.",https://image.tmdb.org/t/p/w440_and_h660_face/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,2010-11-19,146,Harry Potter and the Deathly Hallows: Part 1
8,English,81845,"The story of King George VI of the United Kingdom of Great Britain and Northern Ireland, his impromptu ascension to the throne and the speech therapist who helped the unsure monarch become worthy of it.",https://image.tmdb.org/t/p/w440_and_h660_face/uQ538BfYLDJh3GXlzRZLo0j7PFj.jpg,2010-12-25,118,"King's Speech, The"
7.8,English,81847,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.",https://image.tmdb.org/t/p/w440_and_h660_face/1uPxRO0iYwW02lzwatRhkugWBYs.jpg,2010-11-24,100,Tangled
